ad_id	watch_id	skip_dur
X2TXQINKyRc	fiore9Z5iUg	9.2
8tQXAcl1sEc	HIsbLgCVBg4	5.8
CDcBpd6cwYg	PNyWnGf8_tk	77.5
71EZnQgE2Xg	oG08ukJPtR8	5.8
ojBufhpPgMo	2NEUic49Q8c	6.0
2W1KffsIUXs	o0Potw0ZDNw	nan
X2TXQINKyRc	o1qpq1Sip_8	5.9
X2TXQINKyRc	cnYL8A5RyOw	6.3
YjYloBY8JB8	5GD3VDcWBnw	5.6
CDcBpd6cwYg	KD5fLb-WgBU	7.0
RC7ONpgTOE0	-ZY0F_SCMv8	9.0
CDcBpd6cwYg	m8NPNKZ9jB0	5.6
Vj3j5ip4vNc	sKsZ0koaVSk	nan
X2TXQINKyRc	JawES6eLY3s	5.8
TXw0YCpTbmw	VM4onVdlq2g	nan
swwhLBc0998	ebXbLfLACGM	21.1
349jAkUrm74	zTn04-m-pDI	6.5
sW2jJLfH69M	PPGGPFPWfws	nan
lzrhd7PmV7M	GroJ-OiV-EU	nan
X2TXQINKyRc	PIh2xe4jnpk	12.4
GVn1EWm2Uzw	hbxVLus6ltw	nan
L8125AOUXvQ	IRqXJ32uKks	6.4
v4jBSJm3ifU	uEs097Ymh0U	6.4
X2TXQINKyRc	yqeEdzumaPk	6.4
TGKDrZGpsaU	pZqHUqmWoqI	15.2
GVn1EWm2Uzw	MOk5yYLAQvU	nan
v4jBSJm3ifU	3n5Nbive2Dw	nan
v4jBSJm3ifU	zTn04-m-pDI	8.1
sW2jJLfH69M	w0k5kE5kabM	6.2
sW2jJLfH69M	ChbJpjFVtmQ	5.6
swwhLBc0998	iS1g8G_njx8	5.6
jJaL5chv9zA	eZ6xjTA8VoA	nan
71EZnQgE2Xg	YrvmWA-L1ac	6.6
X2TXQINKyRc	w0QzfFff2j4	6.7
X2TXQINKyRc	Y7ix6RITXM0	11.5
sW2jJLfH69M	yxHE1A_C9QQ	nan
TXw0YCpTbmw	fxaIFw8UuGs	5.6
vPM1QSetV2g	w0QzfFff2j4	7.0
71EZnQgE2Xg	OLQkNWnJyXQ	6.4
GVn1EWm2Uzw	UpsKGvPjAgw	nan
X2TXQINKyRc	2vjPBrBU-TM	6.2
ZgqlfSNv7Tw	oiKj0Z_Xnjc	nan
ZgqlfSNv7Tw	Yq1wJkp8j2E	nan
sW2jJLfH69M	jjjNhXHUJCs	6.5
xkHZ7BhT7_I	cr2Fs6mWKHk	nan
swwhLBc0998	RLF4jSMDTrk	6.0
71EZnQgE2Xg	450p7goxZqg	5.7
sW2jJLfH69M	1xLCwhsB9TI	5.9
X2TXQINKyRc	HfQE_vBWCQ4	8.7
X2TXQINKyRc	MdxmoSJeUMg	15.5
sW2jJLfH69M	RbwrR63tAys	6.0
1UGWMDGA6_E	LlvUepMa31o	6.7
TGKDrZGpsaU	-BOq7SSUZ3Y	nan
tjBI1CkMbEM	9Cee_Y8N3-E	nan
hns5ZyKJhPM	OLQkNWnJyXQ	6.0
ZgqlfSNv7Tw	J5xHEP4cPDI	nan
swwhLBc0998	ESXgJ9-H-2U	6.0
71EZnQgE2Xg	6nr8hPnZfMU	11.2
1p-rjQRztc4	5bHqG4ikRB8	nan
HV559rX3i60	r_4gWu3AYwE	nan
swwhLBc0998	bg1sT4ILG0w	nan
X2TXQINKyRc	8lqBSvWhSJ4	58.1
sW2jJLfH69M	0I_Qbdn7kiw	6.1
X2TXQINKyRc	1w7OgIMMRc4	nan
X2TXQINKyRc	IUXwjFmUUxU	7.6
EbwekIbYQYk	Mis16zKKaR4	nan
lzrhd7PmV7M	0IFzpOCOBlY	6.2
swwhLBc0998	Qti2X20w_gA	5.6
dStZtYYMFXI	vQr4VI4U4sg	25.5
sW2jJLfH69M	mqYTAm7uIiM	9.5
EbwekIbYQYk	TNTn2RQ_Q98	6.0
swwhLBc0998	WH4B6aAt4X8	51.3
v09HfDinItw	FZGHJ7zMHAI	5.9
QTqi6qN43BY	XlsG3hZCBm0	6.3
sW2jJLfH69M	EGAefVb3u0U	5.7
qYIzACY-KEA	R106BLyvTEE	9.5
X2TXQINKyRc	oD2XV_Ri800	12.1
vCNtaXReHpw	2gnd7j2ZbiE	5.8
X2TXQINKyRc	UADXxueWh70	6.9
swwhLBc0998	Mis16zKKaR4	nan
X2TXQINKyRc	8M1ID4qXqNk	12.7
sW2jJLfH69M	kT1t4jVmv7E	6.0
TGKDrZGpsaU	INh_gI6hNkc	44.7
MS4bmhAbscM	b1ARKqmy3cg	nan
X2TXQINKyRc	Qti2X20w_gA	6.1
swwhLBc0998	zGDzajHt5hY	6.3
L8125AOUXvQ	xEshupWjYkk	6.8
swwhLBc0998	RwD4eJGxPc4	nan
A0DIb3-t_F0	DxNKJSxub1o	nan
X2TXQINKyRc	KVyEbrr_QFg	8.5
ZgqlfSNv7Tw	86mNrz9Ua9E	nan
X2TXQINKyRc	EGAefVb3u0U	6.2
swwhLBc0998	6AIdXisPqHc	38.7
X2TXQINKyRc	2Q6eFRuYa2w	17.0
ZgqlfSNv7Tw	L6hi9NnucPI	nan
X2TXQINKyRc	8nOEO7Hm7rg	31.9
YjYloBY8JB8	cWWtJGAb80E	nan
X2TXQINKyRc	LDph1JxVHBM	22.4
QTqi6qN43BY	55HMPwBX-Yc	nan
X2TXQINKyRc	LezkW0y6ee0	6.4
RR3vwG_aSbM	oAbPy-oLW44	6.0
0Oq6X4dcTJM	dHWO2GN61-o	6.0
X2TXQINKyRc	F05Cnx8Txhw	6.2
X2TXQINKyRc	yhXIOWADYzA	6.4
4e0DBrRs7XM	axpO86pGHAM	15.6
2j7nww0Gi_o	7oKPYe53h78	5.9
X2TXQINKyRc	O2eftyJZ8Lg	5.6
pBOCfjIOhh0	LDph1JxVHBM	6.9
swwhLBc0998	iK3uEIpt2YU	5.8
X2TXQINKyRc	D5Y11hwjMNs	6.8
lB-kcF-xV4c	Xmr7eyCJcSE	12.3
3c6TP4ARDJE	VPXuShvg52o	20.7
A0DIb3-t_F0	fpwHMeqxFb4	6.4
lINbxz9XpY4	Xmr7eyCJcSE	nan
X2TXQINKyRc	b3HeLs8Yosw	8.4
OJt4_qPRT1Y	0JB8aGNfJzY	5.7
ZgqlfSNv7Tw	U0pP4V9TbSs	nan
X2TXQINKyRc	LDph1JxVHBM	5.7
swwhLBc0998	A9ecYEM5i5c	12.0
X2TXQINKyRc	xbKaEb-Yt00	5.6
QTqi6qN43BY	srzLXrmSUVY	5.6
swwhLBc0998	rjYkAHgjrUU	14.8
QTqi6qN43BY	4NrZCZviYT8	nan
X2TXQINKyRc	wVaWIk6ODXs	6.4
swwhLBc0998	7e6LTz5eM9s	nan
QTqi6qN43BY	KVyEbrr_QFg	nan
Vjjj6F9l5gI	Lo5jF8HK_sY	nan
swwhLBc0998	258lPh_Nro4	6.3
X2TXQINKyRc	GI6h2qx4FYc	nan
zo6huDTia60	KrBznq_L4Oo	5.8
X2TXQINKyRc	ufERJEdcfAY	9.5
HDedJZOH4ww	GI6h2qx4FYc	nan
1gIQxlwesvE	LDph1JxVHBM	5.6
HV559rX3i60	F612Eyyal8k	nan
wj9aqD2FA0w	qdeHQiLE-LI	20.8
X2TXQINKyRc	5TUIciKQzxI	nan
Tw5UD-BUbkg	HUUwNd_cvrg	5.8
ZGGQXrjokjc	NlkRczvsbN4	152.3
X2TXQINKyRc	4NVhBmzEaZI	6.2
1c1f6Zpzt7c	5lq7fkJDGkA	5.9
1c1f6Zpzt7c	XMnwA-pxVKY	5.9
YjYloBY8JB8	ldjTrGoasJU	nan
swwhLBc0998	qrdpliMfoAM	48.7
1c1f6Zpzt7c	F5vLIDZsaDI	6.0
DGi4bm073eY	LDph1JxVHBM	5.9
QTqi6qN43BY	-uSFXL7hnZs	nan
ZgqlfSNv7Tw	Vvsurj0bzzQ	nan
swwhLBc0998	dWvPoVGXHYs	5.9
-VfqpdnhZmY	0hr813N6_yY	nan
69HzZZbBuro	t7M89YJAPhM	nan
A0DIb3-t_F0	Nd-MHUYDO38	nan
3QvlmFx16IE	LDph1JxVHBM	7.0
RC7ONpgTOE0	hLhN__oEHaw	28.7
ZgqlfSNv7Tw	6kxD8dZXSqY	nan
wj9aqD2FA0w	_TuPkbyPOBw	nan
wj9aqD2FA0w	eNIpLpfO8X4	5.7
aGqIiqO1M9Q	W17FyxAscNg	nan
FKoARy6MMrs	WBGbYagI6G4	nan
3yox-ixBJlI	dv_gOBi8Wpk	11.9
swwhLBc0998	9alQmccslVM	5.4
zo6huDTia60	-Cfd0rYIo20	nan
ZgqlfSNv7Tw	U7CxoJhjHR4	nan
Vjjj6F9l5gI	oQ3FF7UFK4I	nan
OV3XXTGDCoo	z7bjHVZ1KNU	nan
A0DIb3-t_F0	fpwHMeqxFb4	5.8
swwhLBc0998	_AlYNc12cpQ	nan
swwhLBc0998	LDph1JxVHBM	6.3
swwhLBc0998	55HMPwBX-Yc	6.5
3c6TP4ARDJE	-DDs98yXIoE	5.4
plxL-WGJNB8	ZDlUftLY9OM	104.6
q83g7MHdRM4	q4cAJYAcLbA	5.8
swwhLBc0998	55HMPwBX-Yc	6.2
FKoARy6MMrs	NR2UilOALAw	5.7
swwhLBc0998	C1BKTQoMpK8	6.0
TXw0YCpTbmw	S6kt_oQDDOk	6.1
swwhLBc0998	_AlYNc12cpQ	nan
Aqg6oQBOkG0	zqYJZpX-mmk	nan
YjYloBY8JB8	ScKKAcfUa0E	5.8
iLuFnZyAcaQ	q4cAJYAcLbA	6.0
Vjjj6F9l5gI	AmvBxv0F558	6.0
swwhLBc0998	YjrCuydNAd8	5.6
FKoARy6MMrs	DNNefxIWUEk	6.4
uXo011HUTeY	CY35zt3IIwM	6.4
ZgqlfSNv7Tw	GI6h2qx4FYc	nan
swwhLBc0998	55HMPwBX-Yc	6.3
69HzZZbBuro	qc_JyFTVewc	10.1
swwhLBc0998	QOhkOacOe9s	nan
lINbxz9XpY4	q4cAJYAcLbA	11.1
swwhLBc0998	HncAs9LeyIQ	nan
ZgqlfSNv7Tw	55HMPwBX-Yc	nan
swwhLBc0998	_GOR5gvQwDI	nan
swwhLBc0998	In2GJ-2y4bI	nan
swwhLBc0998	Ahha3Cqe_fk	nan
swwhLBc0998	f7UBDGt8VK8	nan
S6hCFyPxCQk	3FMxEV-z5aA	6.6
YFdgWiQcodU	iJdVMNahmQs	nan
3lVeEqpe4J0	q4cAJYAcLbA	40.9
TicW8ktNFp4	wJF5SyosQMg	7.4
swwhLBc0998	1-X5z4P2KaA	6.3
lw7CcZ6ly1U	VxQViThlRMg	5.7
swwhLBc0998	7gxDvBd9BgA	7.3
iYkNSGviM7A	xP3hh0lGiOg	nan
ZgqlfSNv7Tw	tWjiEyzXqpE	nan
HV559rX3i60	n7OZBeVfgbs	28.5
ZgqlfSNv7Tw	3DcFYvPY8EA	nan
ZgqlfSNv7Tw	YEfyfcEdW4Y	nan
ZgqlfSNv7Tw	jhI1ZN-bp-E	nan
ZgqlfSNv7Tw	mDaBZT0YBv4	nan
ynzh2udWtfw	uN9WxybM-Sk	nan
ZgqlfSNv7Tw	rg0j1l9S438	nan
ZgqlfSNv7Tw	xqSSTkPFGBs	nan
A0DIb3-t_F0	dGghkjpNCQ8	5.8
ZgqlfSNv7Tw	l__Lz0dPwJM	nan
HV559rX3i60	z7ihNLEDiuM	nan
EbwekIbYQYk	Z0wSBbCKHNE	nan
ZgqlfSNv7Tw	fyy4mLULXP4	nan
lzrhd7PmV7M	OFfZUCdezgo	6.6
ZgqlfSNv7Tw	1fH0okZPKfk	nan
ZgqlfSNv7Tw	x0VWNayRh_o	nan
ZgqlfSNv7Tw	STnIo06aOzg	nan
ZgqlfSNv7Tw	AZhKjr22MVE	nan
ZgqlfSNv7Tw	v7lXHZXv6Pc	nan
ZgqlfSNv7Tw	aOUJiNSsEwA	nan
ZgqlfSNv7Tw	Dqt20hTlTO8	nan
bbY75FdCeV8	SPUJIbXN0WY	5.5
ZgqlfSNv7Tw	HEYvikaU_9g	nan
ZgqlfSNv7Tw	9_oXIWXcGS8	nan
ZgqlfSNv7Tw	kdF1i3Om7sk	nan
zo6huDTia60	ZdCUJUw0grE	5.7
MpGGIRUNnjc	bEDYWk-1iNE	nan
ZgqlfSNv7Tw	TBXv37PFcAQ	nan
ZgqlfSNv7Tw	rLSoLE4aG3s	nan
ezqhAA2R4TA	4byy7JEQNAk	nan
ZgqlfSNv7Tw	__uiMOY8FYw	nan
ZgqlfSNv7Tw	7e18H-mCfdI	nan
ZgqlfSNv7Tw	F2f_PeLxRX4	nan
ZgqlfSNv7Tw	N9Y_naTHPsY	nan
ZgqlfSNv7Tw	sxwMpw5zJGQ	nan
ZgqlfSNv7Tw	fs2MAOlTJwE	nan
ZgqlfSNv7Tw	96RLA5JmiQU	nan
ZgqlfSNv7Tw	yB6ZEW6Qoho	nan
A0DIb3-t_F0	vuiAcTC8o88	nan
ZgqlfSNv7Tw	gB0NWSRgzuw	nan
8tQXAcl1sEc	EtKryLQmIuQ	nan
bbY75FdCeV8	nAOTgLY0Wp8	7.2
ZgqlfSNv7Tw	Z4rmOTtapE4	nan
ZgqlfSNv7Tw	e5hxlyNm3QI	nan
HV559rX3i60	S6JpneypYvc	nan
aYh3GorozEg	480_Ut7B4Bk	5.9
A0DIb3-t_F0	HgyevOTiTf0	7.6
ZgqlfSNv7Tw	2Q6eFRuYa2w	nan
zcPCQXALbhk	KWiSZk0z60U	7.7
YjYloBY8JB8	6bidu-JQIDE	nan
ZgqlfSNv7Tw	RaUTTV0_dLY	nan
ZgqlfSNv7Tw	ZMVcjuxlVEs	nan
ZgqlfSNv7Tw	z7ihNLEDiuM	nan
i1GvcFXAS_o	EtKryLQmIuQ	9.5
ZgqlfSNv7Tw	EtKryLQmIuQ	nan
ZgqlfSNv7Tw	vzuziS_1UI4	nan
ZgqlfSNv7Tw	86qOLmAv86w	nan
vAgTFfxupUo	OutdHvCn8Qs	nan
qYIzACY-KEA	9Ht5RZpzPqw	nan
ZgqlfSNv7Tw	r3aIZ0ioT5k	nan
ZgqlfSNv7Tw	7Dqgr0wNyPo	nan
A0DIb3-t_F0	clK730H-HfE	6.3
A0DIb3-t_F0	VPNMb2-QsQg	5.7
1p-rjQRztc4	vAh7S0m8Vn0	nan
ZgqlfSNv7Tw	kKehFdoNDm4	nan
HV559rX3i60	9DsOg38GT0U	27.8
lzrhd7PmV7M	ElvPvGUzE9w	7.1
L8125AOUXvQ	OcNHrwrelT0	6.7
HV559rX3i60	HMPL_ACKmHk	nan
A0DIb3-t_F0	IU8HTXyTpkw	9.9
ZgqlfSNv7Tw	2FdkFFIPLRc	nan
ZgqlfSNv7Tw	M6geWaZ7oD4	nan
LqGh-aCn1lY	dd1gfHYPcu8	5.8
ZgqlfSNv7Tw	9m2AbYXWjHI	nan
v4jBSJm3ifU	5anLPw0Efmo	81.1
ZgqlfSNv7Tw	oPGURJGfU5M	nan
lzrhd7PmV7M	6WeMiC-CJHA	6.5
HV559rX3i60	5aolwqvsI8Q	nan
cNxTn70Kv_U	_RrA-R5VHQs	22.0
k4PqnbjJXh4	2tn28G0sU9E	54.4
A0DIb3-t_F0	XEEasR7hVhA	19.2
-xQ4Ss3uBvA	_y9vzYDaKRY	nan
L7Y3UGvzaW8	PJGpsL_XYQI	5.7
7XJDzz3NSM0	M939hOS6BJs	nan
2nkIp4eBJ5c	r_AHWi7HR5g	nan
71EZnQgE2Xg	2r5kOlUkBbM	10.3
A0DIb3-t_F0	y-I6dxX989Q	15.7
yVndz0Cmpok	HB8EZ5Xa_QI	nan
cNxTn70Kv_U	-56h8d3gLgk	10.9
YjYloBY8JB8	fqqEXd9FD48	6.3
A0DIb3-t_F0	1yw1Tgj9-VU	8.5
A0DIb3-t_F0	bmYRQWYlDbM	5.8
rBl0LP6bmZE	1JaJtNLhlfk	nan
A0DIb3-t_F0	jHcnwT7jszY	7.8
jWfDq0jlheM	xPU8OAjjS4k	10.5
A0DIb3-t_F0	S9bCLPwzSC0	5.9
9F64zkTL4TE	xCFEk6Y8TmM	5.7
HV559rX3i60	1T68ZHv2xq8	nan
-G8iGLVNmTk	sENM2wA_FTg	nan
S6hCFyPxCQk	w5tWYmIOWGk	42.1
lzrhd7PmV7M	1T68ZHv2xq8	nan
MVQfAD5-GxY	z7ihNLEDiuM	10.2
CJP2KJmTwqY	ybirL3EtMb8	nan
MVQfAD5-GxY	tnzkcdDSa6s	6.7
MVQfAD5-GxY	IFB7kG3oYXA	6.2
MVQfAD5-GxY	Y0ZJd_9qmnQ	5.8
QTqi6qN43BY	PDcwxSjcm4Y	5.8
A0DIb3-t_F0	6CskHY7k3vo	5.8
C2HrdbhXeaA	inkvJQFpe04	7.5
wIZkXtDM1YI	0CFuCYNx-1g	nan
0ps_QdKIv8E	YlUKcNNmywk	8.0
TXw0YCpTbmw	rkBXFoxo2bc	nan
A0DIb3-t_F0	n4RjJKxsamQ	43.2
A0DIb3-t_F0	MabbVn0Rlv4	5.7
_-fazo7oi7Q	8SbUC-UaAxE	6.2
DljDHuq6a5I	zT1RN0MhJBY	7.5
QqRGP2L0JCw	DTkBHJYy0k4	7.1
lzrhd7PmV7M	Sb5aq5HcS1A	6.7
S6hCFyPxCQk	6o5rv2-xIyA	5.8
UCzuTuzkzuI	n6P0SitRwy8	6.1
_-fazo7oi7Q	bE9U2pzObo8	10.3
_-fazo7oi7Q	hhUXNuk_uDM	5.5
349jAkUrm74	8un8T58UnV4	nan
1UGWMDGA6_E	Py805MA6s5E	7.7
bbY75FdCeV8	ZHIhsLhQ-q8	6.1
HGt3lrsYLYE	Ut9HmSo9DVo	nan
HGt3lrsYLYE	mQ9gabnlk2Y	nan
MdwHFVpPHyQ	3vjwJlv7Dfk	nan
8TxmsLHZiZo	EBppdi5xfpA	nan
8TxmsLHZiZo	CRgCMKEBvfI	nan
hq-CuntHCqc	CRgCMKEBvfI	nan
t46n7EeM0O0	CRgCMKEBvfI	nan
MVQfAD5-GxY	hvxYd1fPMuc	7.8
8TxmsLHZiZo	PSZxmZmBfnU	nan
ZgqlfSNv7Tw	PSZxmZmBfnU	nan
Vj3j5ip4vNc	uZt1xKtPbUQ	nan
ZgqlfSNv7Tw	Bv1ZiaDHv8s	nan
0Oq6X4dcTJM	NlzZv2xhFgI	nan
0Oq6X4dcTJM	a1RQg_NRUo4	5.8
8TxmsLHZiZo	4oKQSTxsVK0	nan
8TxmsLHZiZo	BAod6TZfKJs	nan
S8VjDrlCoSs	1PIkd8uZoHI	nan
iCX77vhvnmk	mbTww0s3DMU	5.8
0Oq6X4dcTJM	E1J66yoEhhQ	nan
lzrhd7PmV7M	AFUj8MGW1BM	5.9
ZgqlfSNv7Tw	Ykp4hmnC7iw	nan
lzrhd7PmV7M	fuxMCVj_ji0	6.5
-YiNMPsi4Xw	J35BqzOVXwU	nan
2W1KffsIUXs	E7WgjG6npWA	36.8
zo6huDTia60	ISVTvlHGnOs	nan
zo6huDTia60	FW4ZRuT4KiU	nan
YjYloBY8JB8	BVMbjS86tdc	22.6
Vj3j5ip4vNc	x3uP-Nqt6xY	nan
8TxmsLHZiZo	X57wwWa5JQw	nan
Vjjj6F9l5gI	LoeO_BchwNw	5.8
CDcBpd6cwYg	XbGs_qK2PQA	45.5
Phh-ASLj9Yc	Dotwh4ZayG8	5.6
k6VEkWKPaa4	JagDEOQ4h_Y	nan
CDcBpd6cwYg	vzuziS_1UI4	nan
YjYloBY8JB8	qjY9iZIn3ow	52.8
j8usJ05bLCs	S6JpneypYvc	8.8
sNUyyZkq3QI	Y8iFSduBLhA	nan
8TxmsLHZiZo	pvUkXY4hSf8	nan
IbQ-0uHmsa0	2Q6eFRuYa2w	nan
EbwekIbYQYk	cAEBM4IObQ4	nan
S8VjDrlCoSs	OzDkgc9bVhQ	nan
_8V__UxdiLQ	3QEFFz6fPSs	nan
QTqi6qN43BY	fQWvyrvMwEI	nan
YzZMfa9UTUI	5gryoWv4CQs	6.0
lzrhd7PmV7M	DMmESyQbBfc	6.8
Vj3j5ip4vNc	IaAeAD91hig	nan
2W1KffsIUXs	cAEBM4IObQ4	nan
ynzh2udWtfw	yD-Q4sM5URE	5.8
lzrhd7PmV7M	KhZUelyhOZs	30.4
TGKDrZGpsaU	y-Mh-2p2I_4	5.8
pBOCfjIOhh0	tyftmsO9SAM	5.5
dv1MdlgESOo	YuL9HeSIKdI	5.5
TicW8ktNFp4	cAEBM4IObQ4	nan
lzrhd7PmV7M	sR8rlTIU8_Y	nan
4QACeBkHSS0	qZCvD_boFOU	nan
8TxmsLHZiZo	Z_w0AWUcwS4	nan
Vj3j5ip4vNc	LJvG0aZIX3Y	nan
swwhLBc0998	ja6XogmYybk	6.7
ynzh2udWtfw	7-ar-mOoJds	nan
pBOCfjIOhh0	cAEBM4IObQ4	nan
-YiNMPsi4Xw	JtAF_4XRyoU	6.6
MdwHFVpPHyQ	9p5wOpv9h4U	nan
lINbxz9XpY4	6Bgohptp4Hk	nan
ZgqlfSNv7Tw	H6BQ7R8Ea40	nan
8vkPfKwM-Tc	sUN1rc21V5c	6.8
ynzh2udWtfw	qeMpywV2Yw4	nan
S8VjDrlCoSs	cAEBM4IObQ4	nan
lzrhd7PmV7M	2hza5ICciGg	37.5
dv1MdlgESOo	Fey7FG2t2jU	nan
wj9aqD2FA0w	G1xiFRccd88	7.7
pBOCfjIOhh0	04PcZ6uF0BI	11.2
8TxmsLHZiZo	_e5x7hZHZyw	nan
swwhLBc0998	k-ZLWCZHqOs	5.7
2W1KffsIUXs	t9TXobm558I	8.5
7pM58IVcK8k	3ozb8z3qva0	5.9
pBOCfjIOhh0	7-ar-mOoJds	nan
vAgTFfxupUo	G7xegChvNwo	6.3
pBOCfjIOhh0	P4UERw8rlZc	12.6
swwhLBc0998	UxB11eAl-YE	15.1
HV559rX3i60	UxB11eAl-YE	5.8
W2p34DVfQ54	2nr-PtZUjMI	6.0
8TxmsLHZiZo	pIxxp_8WN7A	nan
9OT1dA2QZAI	pIxxp_8WN7A	6.0
ynzh2udWtfw	7-ar-mOoJds	nan
_-fazo7oi7Q	pnxRvHKjC3Y	5.8
swwhLBc0998	HgGBNNWds70	6.6
xkHZ7BhT7_I	oEX-qWdnEEo	nan
GVn1EWm2Uzw	wQR8hTViazw	nan
YjYloBY8JB8	EhlhRIJygPM	11.1
2W1KffsIUXs	Gz1jrlX27kE	104.0
TXw0YCpTbmw	J8Nf_UsxOeE	5.7
swwhLBc0998	Jm6UlSzxypg	6.0
zo6huDTia60	avDOH65ptOc	nan
swwhLBc0998	oxHGSXBAEC0	40.4
cFZgSztlC2I	UxB11eAl-YE	7.6
UCzuTuzkzuI	FjwXsfmzwys	nan
vZfcTni5skQ	v95-hgmteeA	nan
S8VjDrlCoSs	S6JpneypYvc	6.4
GVn1EWm2Uzw	MhCJPG4uMGU	nan
P4aGJ59bzgY	vuiAcTC8o88	6.9
1c1f6Zpzt7c	zT3xvlo5jAU	nan
lzrhd7PmV7M	LuvfMDhTyMA	nan
swwhLBc0998	UxB11eAl-YE	6.2
zo6huDTia60	pQGss755yxI	5.8
S8VjDrlCoSs	30WakIlloqs	nan
1ZA-5n2PLQo	dlEOFHgtE14	nan
swwhLBc0998	cAEBM4IObQ4	nan
EbwekIbYQYk	hcQTysyGwKQ	5.7
YjYloBY8JB8	-eDWHD3vRFQ	18.4
swwhLBc0998	iQNFBO9eOp0	nan
2W1KffsIUXs	eq4pbmWiI0Y	12.1
kBB08TH7Q9U	A_4R3cWCcyg	nan
_-fazo7oi7Q	juD4ayBbHdY	8.7
QTqi6qN43BY	9g2fbPLNNCQ	nan
swwhLBc0998	DV8tGsD8cno	17.5
FKkqtP6KSao	1qQSwZLCIC4	7.8
wj9aqD2FA0w	QKgQlkaTesM	6.4
swwhLBc0998	CKpbr8rlJh0	9.4
swwhLBc0998	cAEBM4IObQ4	nan
swwhLBc0998	O65aZM6YfKU	9.1
YjYloBY8JB8	J9KMXxvp4ls	18.1
8TxmsLHZiZo	yF-GvT8Clnk	nan
YjYloBY8JB8	sdUNCDnz31g	nan
swwhLBc0998	PAgJFl8MQtE	6.7
sW2jJLfH69M	gdT2C8GqpQY	5.6
YjYloBY8JB8	fhCLalLXHP4	9.1
69HzZZbBuro	kETDjepCwYg	nan
W2p34DVfQ54	OLL97Phmy2M	12.9
S8VjDrlCoSs	cAEBM4IObQ4	nan
ZgqlfSNv7Tw	tFZ7hqjCCAo	nan
S8VjDrlCoSs	y0lR9fOFh0Q	11.3
swwhLBc0998	BGY4QjLnhxU	7.0
S8VjDrlCoSs	Pb8OPchyVoU	nan
8TxmsLHZiZo	XnCI_qy-oLE	nan
lzrhd7PmV7M	Qvp_eaHsjp0	10.7
S8VjDrlCoSs	QgqKiniomI4	nan
swwhLBc0998	Hpb3ijpIA78	5.9
GVn1EWm2Uzw	0W_7JOWCCNU	nan
69HzZZbBuro	3m5C4uFqSCM	106.5
IbQ-0uHmsa0	mzCqRODZpso	nan
ezqhAA2R4TA	-fRo6kvfYWQ	8.1
ynzh2udWtfw	GxImjKcQmOw	nan
kBB08TH7Q9U	A_79UX4QFrA	nan
wj9aqD2FA0w	dgrCk2KHtbA	nan
YjYloBY8JB8	BinwuzZVjnE	24.1
_-fazo7oi7Q	ygLy02y7_n8	60.7
FKoARy6MMrs	aDDB4Vyk5ZQ	28.4
FKoARy6MMrs	SgMsUQ7jCcM	nan
swwhLBc0998	aRYokc3VBC4	9.9
v4jBSJm3ifU	cAEBM4IObQ4	nan
0zaEYe47WHA	dxPDIs2NQDM	6.1
nyjpCa6nDdI	7NX5MRiKMGU	6.0
h_iPmoyA5Qg	b-qQbnB4QzA	9.5
lzrhd7PmV7M	AKyWJvSqwMw	nan
lzrhd7PmV7M	x34icYC8zA0	7.7
MVQfAD5-GxY	E96k3ousBec	8.5
1UGWMDGA6_E	dUbeaM1-_W4	nan
swwhLBc0998	pbSbcXTp5hU	8.3
swwhLBc0998	SqNfteuzTSA	7.4
lzrhd7PmV7M	325usgogP70	nan
IbQ-0uHmsa0	ekc_aR5LyAk	nan
swwhLBc0998	BiVW6CGs1N8	7.3
8TxmsLHZiZo	gZaj6FX0kg0	nan
ynzh2udWtfw	aDDB4Vyk5ZQ	nan
_1FDjME39bc	pX1ZM-U18f4	6.0
ynzh2udWtfw	Q5SPE59Idec	nan
tjBI1CkMbEM	L-d4J3YUQmU	7.7
EbwekIbYQYk	cAEBM4IObQ4	nan
EbwekIbYQYk	OC09KyOtmNg	nan
swwhLBc0998	gqFDr_jz09I	nan
swwhLBc0998	qjY9iZIn3ow	6.7
swwhLBc0998	qYbm096uzEc	5.8
2W1KffsIUXs	lWqJTKdznaM	6.4
foqQy3KQKX0	q-1pfviGMRQ	6.1
Vq46aXrvhjc	JtAF_4XRyoU	nan
TKt7F41zj6k	XPkIlYPgqE0	nan
lzrhd7PmV7M	rHPyR0eh5tE	nan
C2HrdbhXeaA	kwLXfRIpvV0	7.5
69HzZZbBuro	aDDB4Vyk5ZQ	47.1
xGwdbchM5nQ	cAEBM4IObQ4	nan
YjYloBY8JB8	GQBGy844InI	8.3
swwhLBc0998	RUi54JTgL5s	nan
fpNUUXGzKos	gynvBs-bvJQ	31.3
uuOLZMg_mlc	3yYYE7CKk5o	5.7
Gyou7dmnrS8	yVBJsfNr8Js	81.3
lzrhd7PmV7M	b5rG6gXCE9c	nan
GVn1EWm2Uzw	e0HPZp6ee0U	nan
qYIzACY-KEA	djV11Xbc914	nan
swwhLBc0998	OjU9ZbsB3gM	nan
WJHfbt1Z3ZU	mG81QNYi9u4	8.8
C2HrdbhXeaA	nzjOJfrgABc	nan
GVn1EWm2Uzw	2jcbkU9kBTs	nan
QTqi6qN43BY	TFldj7otGsk	nan
7pM58IVcK8k	r0U0AlLVqpk	nan
